3451,0.143|0.141|0.031|0.089|0.097|0.044|0.049|0.721|0.266|0.225|0.066|0.054|0.844|0.053|0.754|0.07|0.049|0.311|0.028|0.206|0.031|0.022|0.077|0.108|0.148|0.135|0.285|0.028|0.142|0.157|0.028|0.236|0.152|0.055,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3452,0.974|0.2|0.04|0.16|0.046|0.052|0.124|0.076|0.256|0.146|0.254|0.015|0.283|0.027|0.372|0.887|0.079|0.22|0.019|0.018|0.047|0.029|0.036|0.045|0.087|0.067|0.045|0.093|0.104|0.713|0.165|0.076|0.099|0.027,1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3453,0.162|0.143|0.04|0.041|0.039|0.029|0.114|0.045|0.083|0.171|0.037|0.018|0.372|0.032|0.568|0.056|0.037|0.758|0.013|0.01|0.058|0.021|0.036|0.019|0.064|0.04|0.171|0.072|0.044|0.172|0.042|0.04|0.028|0.025,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3454,0.14|0.148|0.028|0.037|0.031|0.044|0.035|0.099|0.681|0.686|0.035|0.012|0.142|0.024|0.183|0.049|0.035|0.879|0.013|0.012|0.036|0.021|0.022|0.17|0.074|0.035|0.034|0.071|0.098|0.169|0.048|0.047|0.024|0.023,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3455,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3456,0.055|0.071|0.025|0.075|0.051|0.039|0.03|0.045|0.021|0.454|0.035|0.047|0.281|0.028|0.608|0.042|0.019|0.096|0.017|0.011|0.012|0.019|0.051|0.038|0.144|0.112|0.457|0.011|0.049|0.075|0.035|0.079|0.019|0.037,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3457,0.095|0.099|0.032|0.068|0.028|0.047|0.065|0.035|0.037|0.236|0.051|0.031|0.808|0.118|0.262|0.077|0.044|0.042|0.028|0.018|0.049|0.012|0.031|0.047|0.156|0.086|0.134|0.095|0.059|0.186|0.032|0.078|0.035|0.022,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3458,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3459,0.09|0.1|0.041|0.04|0.064|0.308|0.041|0.097|0.044|0.123|0.069|0.023|0.097|0.051|0.134|0.026|0.078|0.056|0.022|0.037|0.931|0.027|0.047|0.09|0.279|0.046|0.032|0.053|0.065|0.087|0.03|0.065|0.023|0.019,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3460,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3461,0.096|0.285|0.027|0.065|0.094|0.193|0.028|0.686|0.046|0.41|0.081|0.028|0.521|0.026|0.195|0.055|0.092|0.069|0.036|0.049|0.145|0.09|0.054|0.178|0.414|0.076|0.106|0.03|0.083|0.171|0.028|0.116|0.093|0.025,0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3462,0.076|0.159|0.075|0.151|0.052|0.056|0.032|0.898|0.901|0.32|0.158|0.074|0.523|0.035|0.242|0.07|0.652|0.168|0.063|0.259|0.021|0.063|0.123|0.056|0.279|0.078|0.346|0.021|0.291|0.114|0.029|0.17|0.068|0.028,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3463,0.393|0.236|0.039|0.028|0.02|0.123|0.041|0.072|0.722|0.128|0.08|0.014|0.137|0.012|0.292|0.074|0.074|0.03|0.007|0.013|0.143|0.024|0.033|0.099|0.183|0.079|0.023|0.146|0.081|0.151|0.03|0.062|0.033|0.048,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3464,0.35|0.283|0.068|0.335|0.017|0.046|0.026|0.03|0.058|0.143|0.029|0.005|0.148|0.026|0.186|0.053|0.907|0.039|0.021|0.008|0.142|0.034|0.029|0.041|0.101|0.093|0.018|0.978|0.056|0.924|0.107|0.042|0.027|0.036,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3465,0.053|0.119|0.035|0.025|0.046|0.039|0.019|0.081|0.143|0.118|0.039|0.016|0.374|0.03|0.473|0.036|0.018|0.096|0.007|0.007|0.027|0.011|0.061|0.01|0.073|0.019|0.042|0.028|0.054|0.09|0.021|0.059|0.01|0.019,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3466,0.174|0.423|0.028|0.076|0.069|0.037|0.06|0.563|0.771|0.217|0.039|0.014|0.584|0.202|0.465|0.049|0.049|0.538|0.015|0.044|0.018|0.034|0.079|0.023|0.082|0.03|0.238|0.059|0.144|0.469|0.055|0.122|0.023|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
3467,0.065|0.09|0.029|0.143|0.074|0.074|0.042|0.683|0.088|0.501|0.148|0.022|0.773|0.016|0.572|0.079|0.185|0.068|0.027|0.046|0.039|0.012|0.055|0.1|0.173|0.086|0.167|0.03|0.076|0.088|0.023|0.153|0.047|0.215,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3468,0.212|0.183|0.033|0.216|0.151|0.084|0.035|0.932|0.091|0.364|0.275|0.049|0.963|0.026|0.245|0.141|0.127|0.06|0.046|0.073|0.073|0.048|0.028|0.101|0.452|0.082|0.32|0.023|0.144|0.164|0.124|0.282|0.165|0.025,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3469,0.135|0.17|0.044|0.357|0.62|0.048|0.028|0.709|0.165|0.269|0.227|0.154|0.859|0.021|0.374|0.114|0.362|0.165|0.039|0.867|0.039|0.147|0.058|0.124|0.272|0.902|0.194|0.042|0.123|0.236|0.043|0.275|0.296|0.028,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3470,0.075|0.257|0.019|0.087|0.063|0.071|0.027|0.308|0.039|0.204|0.054|0.111|0.443|0.02|0.066|0.054|0.11|0.043|0.015|0.054|0.023|0.057|0.018|0.047|0.183|0.058|0.235|0.014|0.067|0.079|0.015|0.116|0.051|0.022,0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3471,0.336|0.638|0.03|0.373|0.199|0.055|0.064|0.822|0.113|0.149|0.078|0.032|0.613|0.106|0.76|0.062|0.442|0.091|0.021|0.102|0.046|0.076|0.12|0.084|0.375|0.168|0.294|0.937|0.272|0.905|0.066|0.281|0.154|0.03,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3472,0.052|0.069|0.016|0.146|0.006|0.358|0.026|0.225|0.018|0.086|0.04|0.011|0.074|0.072|0.046|0.028|0.035|0.018|0.106|0.02|0.979|0.024|0.025|0.166|0.282|0.086|0.021|0.026|0.026|0.225|0.02|0.129|0.004|0.01,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3473,0.06|0.089|0.027|0.058|0.011|0.145|0.036|0.037|0.164|0.163|0.051|0.026|0.155|0.016|0.095|0.047|0.058|0.094|0.012|0.331|0.028|0.014|0.108|0.021|0.113|0.026|0.13|0.035|0.037|0.09|0.041|0.09|0.008|0.02,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3474,0.938|0.414|0.031|0.053|0.046|0.374|0.655|0.035|0.093|0.153|0.404|0.022|0.176|0.014|0.128|0.155|0.279|0.16|0.141|0.023|0.131|0.019|0.023|0.089|0.265|0.074|0.054|0.873|0.089|0.392|0.067|0.594|0.044|0.033,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3475,0.089|0.1|0.02|0.04|0.132|0.088|0.076|0.939|0.099|0.433|0.341|0.09|0.666|0.042|0.563|0.054|0.049|0.376|0.079|0.32|0.036|0.024|0.076|0.202|0.404|0.117|0.33|0.027|0.08|0.103|0.032|0.423|0.113|0.021,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3476,0.073|0.113|0.019|0.131|0.09|0.164|0.058|0.174|0.042|0.176|0.076|0.039|0.384|0.021|0.096|0.077|0.164|0.032|0.014|0.028|0.647|0.054|0.026|0.052|0.981|0.132|0.142|0.069|0.093|0.194|0.03|0.464|0.353|0.013,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
3477,0.118|0.157|0.019|0.074|0.051|0.047|0.042|0.077|0.335|0.484|0.055|0.02|0.38|0.016|0.155|0.087|0.035|0.289|0.01|0.022|0.035|0.019|0.26|0.018|0.083|0.038|0.05|0.04|0.082|0.127|0.046|0.071|0.023|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3478,0.136|0.183|0.038|0.042|0.653|0.087|0.07|0.228|0.139|0.273|0.091|0.041|0.297|0.102|0.788|0.08|0.046|0.371|0.023|0.06|0.049|0.019|0.684|0.061|0.122|0.031|0.263|0.06|0.071|0.144|0.04|0.115|0.043|0.02,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3479,0.61|0.885|0.041|0.087|0.033|0.083|0.04|0.411|0.209|0.146|0.069|0.016|0.624|0.965|0.26|0.306|0.092|0.191|0.036|0.056|0.021|0.978|0.376|0.03|0.103|0.05|0.062|0.057|0.155|0.674|0.06|0.217|0.04|0.016,0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
3480,0.099|0.201|0.041|0.036|0.109|0.073|0.031|0.238|0.352|0.967|0.046|0.023|0.806|0.047|0.349|0.084|0.035|0.747|0.055|0.018|0.029|0.011|0.031|0.079|0.082|0.025|0.236|0.036|0.126|0.137|0.041|0.082|0.043|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3481,0.124|0.143|0.023|0.057|0.049|0.273|0.064|0.408|0.796|0.721|0.165|0.051|0.74|0.016|0.214|0.057|0.043|0.108|0.021|0.03|0.028|0.018|0.411|0.079|0.184|0.063|0.185|0.03|0.131|0.116|0.032|0.156|0.034|0.037,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3482,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3483,0.258|0.768|0.986|0.062|0.042|0.044|0.033|0.037|0.153|0.163|0.041|0.023|0.139|0.329|0.414|0.049|0.037|0.171|0.048|0.051|0.039|0.023|0.241|0.057|0.087|0.1|0.063|0.081|0.061|0.169|0.045|0.076|0.02|0.025,0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
3484,0.492|0.165|0.029|0.088|0.041|0.056|0.312|0.05|0.097|0.128|0.111|0.018|0.268|0.028|0.272|0.06|0.056|0.571|0.016|0.023|0.089|0.018|0.031|0.064|0.183|0.056|0.061|0.113|0.116|0.181|0.135|0.595|0.044|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3485,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3486,0.146|0.103|0.017|0.037|0.018|0.087|0.027|0.104|0.037|0.091|0.035|0.012|0.14|0.007|0.025|0.041|0.428|0.04|0.021|0.013|0.125|0.123|0.036|0.033|0.312|0.016|0.014|0.819|0.03|0.642|0.024|0.034|0.025|0.022,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3487,0.539|0.395|0.04|0.055|0.02|0.073|0.032|0.665|0.109|0.34|0.15|0.021|0.351|0.03|0.228|0.073|0.054|0.091|0.031|0.076|0.028|0.013|0.024|0.159|0.113|0.025|0.042|0.047|0.25|0.201|0.041|0.239|0.169|0.98,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3488,0.22|0.123|0.051|0.027|0.017|0.042|0.079|0.12|0.039|0.104|0.033|0.027|0.07|0.016|0.151|0.065|0.049|0.053|0.009|0.021|0.769|0.015|0.042|0.05|0.127|0.024|0.015|0.812|0.042|0.302|0.033|0.045|0.009|0.023,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3489,0.339|0.918|0.065|0.058|0.114|0.025|0.029|0.141|0.156|0.131|0.049|0.021|0.209|0.92|0.653|0.127|0.082|0.176|0.013|0.024|0.027|0.162|0.068|0.013|0.087|0.046|0.105|0.148|0.104|0.645|0.065|0.072|0.037|0.017,0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
3490,0.129|0.22|0.032|0.157|0.016|0.542|0.047|0.194|0.052|0.217|0.042|0.024|0.053|0.041|0.094|0.042|0.04|0.019|0.019|0.014|0.991|0.033|0.037|0.037|0.274|0.188|0.039|0.326|0.072|0.492|0.029|0.062|0.013|0.025,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3491,0.243|0.439|0.073|0.036|0.049|0.057|0.118|0.1|0.606|0.164|0.042|0.012|0.13|0.349|0.441|0.111|0.042|0.591|0.022|0.049|0.052|0.054|0.049|0.16|0.095|0.034|0.019|0.111|0.111|0.165|0.069|0.053|0.021|0.025,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3492,0.144|0.831|0.335|0.302|0.06|0.056|0.038|0.436|0.198|0.491|0.097|0.039|0.238|0.242|0.922|0.097|0.065|0.106|0.206|0.088|0.019|0.09|0.304|0.046|0.089|0.025|0.141|0.079|0.549|0.308|0.046|0.097|0.042|0.017,0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3493,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3494,0.336|0.465|0.031|0.068|0.035|0.087|0.038|0.642|0.103|0.311|0.143|0.014|0.29|0.024|0.346|0.09|0.086|0.164|0.032|0.141|0.045|0.053|0.051|0.211|0.125|0.079|0.074|0.07|0.173|0.176|0.1|0.253|0.13|0.964,0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3495,0.061|0.271|0.03|0.127|0.037|0.187|0.042|0.065|0.075|0.193|0.062|0.03|0.14|0.019|0.063|0.073|0.048|0.022|0.007|0.011|0.04|0.009|0.028|0.07|0.204|0.239|0.044|0.048|0.044|0.132|0.012|0.068|0.015|0.043,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3496,0.094|0.146|0.051|0.051|0.127|0.054|0.029|0.282|0.151|0.561|0.125|0.022|0.501|0.046|0.684|0.039|0.041|0.232|0.037|0.03|0.039|0.024|0.489|0.046|0.146|0.099|0.312|0.056|0.143|0.177|0.034|0.093|0.035|0.162,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3497,0.093|0.125|0.042|0.032|0.097|0.049|0.323|0.09|0.431|0.153|0.074|0.02|0.169|0.144|0.882|0.045|0.027|0.114|0.024|0.011|0.03|0.026|0.044|0.023|0.102|0.072|0.081|0.036|0.079|0.227|0.026|0.074|0.019|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3498,0.193|0.148|0.025|0.107|0.793|0.237|0.053|0.364|0.061|0.302|0.743|0.141|0.798|0.025|0.236|0.161|0.06|0.134|0.038|0.446|0.068|0.032|0.061|0.144|0.564|0.14|0.412|0.029|0.097|0.105|0.03|0.461|0.243|0.051,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3499,0.182|0.265|0.026|0.103|0.168|0.455|0.279|0.606|0.179|0.245|0.373|0.03|0.84|0.028|0.342|0.109|0.05|0.156|0.235|0.083|0.93|0.043|0.035|0.167|0.891|0.102|0.173|0.039|0.19|0.169|0.03|0.908|0.06|0.017,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3500,0.165|0.145|0.064|0.023|0.045|0.079|0.031|0.086|0.807|0.183|0.055|0.028|0.739|0.057|0.516|0.078|0.048|0.093|0.016|0.028|0.052|0.023|0.026|0.044|0.169|0.037|0.137|0.063|0.066|0.143|0.07|0.068|0.031|0.021,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3501,0.076|0.214|0.029|0.053|0.083|0.117|0.06|0.074|0.349|0.16|0.052|0.024|0.281|0.072|0.37|0.08|0.028|0.51|0.025|0.022|0.022|0.018|0.031|0.026|0.075|0.033|0.066|0.028|0.079|0.092|0.026|0.112|0.021|0.012,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3502,0.178|0.147|0.021|0.065|0.107|0.062|0.045|0.082|0.134|0.144|0.043|0.051|0.73|0.021|0.651|0.108|0.041|0.145|0.009|0.028|0.041|0.022|0.022|0.058|0.162|0.113|0.783|0.04|0.098|0.191|0.058|0.136|0.052|0.024,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3503,0.072|0.063|0.015|0.146|0.022|0.035|0.1|0.123|0.02|0.112|0.04|0.034|0.224|0.009|0.07|0.019|0.881|0.03|0.007|0.02|0.021|0.028|0.021|0.016|0.801|0.107|0.054|0.862|0.037|0.215|0.015|0.106|0.008|0.026,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3504,0.1|0.136|0.035|0.288|0.106|0.126|0.042|0.753|0.417|0.278|0.268|0.114|0.916|0.027|0.239|0.083|0.59|0.112|0.025|0.232|0.042|0.026|0.035|0.158|0.48|0.172|0.194|0.072|0.173|0.28|0.075|0.286|0.137|0.016,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3505,0.512|0.28|0.022|0.058|0.126|0.086|0.068|0.175|0.141|0.226|0.664|0.019|0.556|0.035|0.291|0.076|0.044|0.492|0.049|0.043|0.016|0.023|0.029|0.181|0.711|0.027|0.067|0.032|0.236|0.147|0.039|0.933|0.12|0.02,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3506,0.188|0.178|0.03|0.046|0.089|0.275|0.042|0.285|0.238|0.167|0.065|0.04|0.625|0.026|0.265|0.156|0.101|0.103|0.03|0.061|0.055|0.018|0.037|0.161|0.128|0.037|0.046|0.055|0.069|0.162|0.039|0.083|0.055|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3507,0.139|0.196|0.063|0.06|0.107|0.113|0.043|0.973|0.95|0.443|0.135|0.027|0.614|0.023|0.305|0.122|0.083|0.264|0.025|0.152|0.032|0.042|0.069|0.098|0.155|0.079|0.168|0.032|0.476|0.167|0.028|0.248|0.088|0.022,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3508,0.706|0.562|0.027|0.071|0.175|0.755|0.093|0.883|0.224|0.36|0.288|0.022|0.729|0.018|0.581|0.52|0.064|0.093|0.024|0.546|0.116|0.056|0.044|0.515|0.329|0.047|0.202|0.038|0.256|0.185|0.078|0.415|0.803|0.998,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3509,0.118|0.13|0.053|0.036|0.054|0.049|0.03|0.076|0.074|0.231|0.12|0.148|0.327|0.076|0.382|0.053|0.051|0.16|0.058|0.046|0.069|0.018|0.144|0.247|0.167|0.088|0.061|0.069|0.075|0.119|0.02|0.061|0.048|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3510,0.624|0.464|0.029|0.212|0.071|0.05|0.078|0.079|0.128|0.15|0.216|0.023|0.87|0.129|0.625|0.176|0.298|0.288|0.014|0.16|0.04|0.052|0.029|0.062|0.299|0.065|0.153|0.683|0.517|0.516|0.048|0.753|0.055|0.037,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3511,0.288|0.155|0.045|0.048|0.067|0.046|0.028|0.062|0.821|0.116|0.044|0.019|0.133|0.03|0.244|0.115|0.049|0.154|0.009|0.025|0.055|0.024|0.037|0.041|0.101|0.068|0.041|0.093|0.09|0.173|0.079|0.044|0.024|0.026,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3512,0.12|0.18|0.026|0.093|0.097|0.094|0.115|0.113|0.401|0.219|0.046|0.019|0.433|0.289|0.721|0.072|0.035|0.725|0.029|0.025|0.02|0.016|0.031|0.03|0.054|0.029|0.118|0.031|0.113|0.199|0.028|0.102|0.029|0.015,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3513,0.702|0.15|0.02|0.054|0.293|0.159|0.035|0.044|0.039|0.112|0.221|0.03|0.685|0.019|0.198|0.129|0.04|0.36|0.008|0.165|0.021|0.019|0.02|0.04|0.238|0.077|0.072|0.049|0.135|0.146|0.052|0.375|0.692|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3514,0.118|0.129|0.049|0.17|0.294|0.289|0.099|0.107|0.074|0.435|0.095|0.048|0.59|0.022|0.325|0.042|0.078|0.085|0.012|0.672|0.044|0.026|0.039|0.024|0.329|0.083|0.253|0.039|0.086|0.093|0.036|0.074|0.029|0.016,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3515,0.152|0.113|0.033|0.064|0.074|0.076|0.081|0.059|0.42|0.157|0.089|0.025|0.388|0.063|0.441|0.087|0.066|0.119|0.088|0.013|0.049|0.021|0.043|0.069|0.15|0.037|0.125|0.073|0.085|0.112|0.04|0.066|0.034|0.023,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
3516,0.081|0.236|0.024|0.042|0.069|0.051|0.029|0.461|0.659|0.146|0.062|0.047|0.328|0.809|0.325|0.034|0.051|0.391|0.048|0.069|0.046|0.305|0.074|0.04|0.127|0.057|0.069|0.021|0.153|0.245|0.042|0.174|0.046|0.011,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
